"","id","accession_number","fabric_general_region","fabric_style","shape","attribution","painter_group","painter_subgroup","earliest_date","latest_date","height_cm","N_entries"
"1148","310377","Vatican 359_17709","athens","black-figure","amphora_neck","Towry_whyte_p_near","E_group_&_co","E_group_related",-575,-525,31.9,1
"1149","310380","London B213_1843,1103.63","athens","black-figure","amphora_neck","London B213_p_compare","E_group_&_co","E_group_related",-575,-525,43.2,1
"1150","310382","Munich 1472","athens","black-figure","amphora_neck","London B213_p_compare","E_group_&_co","E_group_related",-575,-525,38.4,1
"1151","310383","Berlin F1720","athens","black-figure","amphora_neck","Exekias_signed_as_potter_and_painter","Exekias_&_co","Exekias",-575,-525,40.75,1
"1152","310385","New York 17.230.14","athens","black-figure","amphora_neck","Exekias","Exekias_&_co","Exekias",-575,-525,46.75,1
"1153","310386","Boston 89.273","athens","black-figure","amphora_neck","Exekias","Exekias_&_co","Exekias",-575,-525,43.85,1
"1154","310388","Munich 1470","athens","black-figure","amphora_neck","Exekias","Exekias_&_co","Exekias",-575,-525,42.2,1
"1155","310389","London B210_1836,0224.127","athens","black-figure","amphora_neck","Exekias_signed_as_potter","Exekias_&_co","Exekias",-575,-525,40.9,1
"1156","310390","London B209_1849,0518.10","athens","black-figure","amphora_neck","Exekias ","Exekias_&_co","Exekias",-575,-525,42.2,1
"1157","310393","Orvieto_Faina 2745_187","athens","black-figure","amphora_a","Exekias","Exekias_&_co","Exekias",-575,-525,60.9,1
"1158","310394"," Louvre F206","athens","black-figure","amphora_a","Exekias","Exekias_&_co","Exekias",-575,-525,57.2,1
"1159","310395","Vatican 16757_344","athens","black-figure","amphora_a","Exekias_signed_as_potter_and_painter","Exekias_&_co","Exekias",-575,-525,61.3,1
"1160","310400","Boulogne 558","athens","black-figure","amphora_b","Exekias","Exekias_&_co","Exekias",-575,-525,54,1
"1161","310411","Tarquinia 623","athens","black-figure","amphora_neck","Exekias_manner_of","Exekias_&_co","Exekias_related",-575,-525,40.3,1
"1162","310414","Zurich_Private Ros","athens","black-figure","amphora_b","Exekias","Exekias_&_co","Exekias",-575,-525,57.7,1
"1163","310422","London B164_1848,0619.4","athens","black-figure","amphora_b","Exekias_near","Exekias_&_co","Exekias_related",-575,-525,44,1
"1164","310424","Cambridge_MA 1960.312","athens","black-figure","amphora_neck","Exekias_near","Exekias_&_co","Exekias_related",-575,-525,41.45,1
"1165","310426","Boulogne 565_37","athens","black-figure","amphora_b","Exekias_near_IV","Exekias_&_co","Exekias_related",-575,-525,35,1
"1166","310427","New York 98.8.13","athens","black-figure","amphora_neck","Exekias_near","Exekias_&_co","Exekias_related",-575,-525,40.4,1
"1167","310432",NA,"athens","black-figure","amphora_b","Amasis_p",NA,NA,-575,-525,NA,1
"1168","310434",NA,"athens","black-figure","amphora_b","Amasis_p",NA,NA,-575,-525,NA,1
"1169","310442",NA,"athens","black-figure","amphora_b","Amasis_p",NA,NA,-575,-525,NA,1
"1170","31301",NA,"athens","red-figure","pelike","meleager p",NA,NA,-425,-375,NA,1
"1171","31349",NA,"athens","red-figure","pelike",NA,NA,NA,-450,-400,NA,1
"1172","3138",NA,"athens","black-figure","lekythos","Hoplite_leaving_home_group",NA,NA,NA,NA,NA,1
"1173","3144",NA,"athens","black-figure","lekythos","Vatican_g_52_group_of",NA,NA,NA,NA,NA,1
"1174","31548",NA,"athens","black-figure","pelike","compare antimenes p",NA,NA,-525,-475,NA,1
"1175","3161",NA,"athens","black-figure","oinochoe",NA,NA,NA,-525,-475,NA,1
"1176","320000","Cabinet des Medailles 227","athens","black-figure","amphora_neck","Lysippides_p_akin_to","Lysippides_p_&_co","Lysippides_p_related",-550,-500,32.5,1
"1177","32014",NA,"athens","red-figure","pelike",NA,NA,NA,-475,-425,NA,1
"1178","320219",NA,"athens","black-figure","amphora_psykter","Antimenes_p_manner",NA,NA,-550,-500,NA,1
"1179","320220",NA,"athens","black-figure","amphora_psykter","Antimenes_p_manner",NA,NA,-550,-500,NA,1
"1180","320240",NA,"athens","black-figure","stamnos","Antimenes_p_akin_to",NA,NA,-550,-500,NA,1
"1181","320259",NA,"athens","black-figure","stamnos","Toronto_305_group",NA,NA,-550,-500,NA,1
"1182","320328",NA,"athens","black-figure","stamnos","Wurzburg_199_group",NA,NA,-550,-500,NA,1
"1183","320383","Berlin F1686","athens","black-figure","amphora_b","Berlin_1686_p","Berlin_1686_p_&_co","Berlin_1686_p",-550,-500,47.5,1
"1184","320384","Oxford 1918.64","athens","black-figure","amphora_b","Berlin_1686_p","Berlin_1686_p_&_co","Berlin_1686_p",-550,-500,47.95,1
"1185","320389","Wurzburg L249","athens","black-figure","amphora_b","Berlin_1686_p","Berlin_1686_p_&_co","Berlin_1686_p",-550,-500,34.6,1
"1186","320390","Munich 1401","athens","black-figure","amphora_b","Berlin_1686_p","Berlin_1686_p_&_co","Berlin_1686_p",-550,-500,36.7,1
"1187","320391","Louvre F3","athens","black-figure","amphora_b","Berlin_1686_p","Berlin_1686_p_&_co","Berlin_1686_p",-550,-500,33.45,1
"1188","320393","Munich 1371","athens","black-figure","amphora_b","Berlin_1686_p","Berlin_1686_p_&_co","Berlin_1686_p",-550,-500,31.9,1
"1189","320396","Berlin F1697","athens","black-figure","amphora_b","Berlin_1686_p","Berlin_1686_p_&_co","Berlin_1686_p",-550,-500,33.2,1
"1190","320409","Cambridge GR1.1889_G59","athens","black-figure","amphora_b","Princeton_p","Princeton_p_&_co","Princeton_p",-550,-500,43.8,1
"1191","320426","Munich 1384","athens","black-figure","amphora_b","Princeton_p_manner","Princeton_p_&_co","Princeton_p_related",-550,-500,43.7,1
"1192","320430","Oxford 1965.124","athens","black-figure","amphora_b","Princeton_p_manner","Princeton_p_&_co","Princeton_p_related",-550,-500,33.9,1
"1193","320436","Munich 1376","athens","black-figure","amphora_b","Princeton_p_manner","Princeton_p_&_co","Princeton_p_related",-550,-500,40,1
"1194","320437","Louvre F5","athens","black-figure","amphora_b","Princeton_p_manner","Princeton_p_&_co","Princeton_p_related",-550,-500,37,1
"1195","320442","Louvre F4","athens","black-figure","amphora_b","Princeton_p_manner","Princeton_p_&_co","Princeton_p_related",-550,-500,37.8,1
"1196","32054",NA,"athens","black-figure","hydria","Acheloos_p",NA,NA,-525,-475,NA,1
"1197","331189",NA,"athens","black-figure","alabastron","Emporion_p",NA,NA,-550,-500,NA,1
"1198","331515",NA,"athens","black-figure","alabastron","Haimon_p_manner",NA,NA,-525,-475,NA,1
"1199","331527",NA,"athens","black-figure","chous","Haimon_p_manner",NA,NA,-525,-475,NA,1
"1200","331757",NA,"athens","black-figure","cup_a","Pittsburgh_p_group",NA,NA,-550,-500,NA,1
"1201","332077",NA,"athens","black-figure","pyxis","Swan_group",NA,NA,-550,-500,NA,1
"1202","332095",NA,"athens","black-figure","pyxis","Swan_group",NA,NA,-550,-500,NA,1
"1203","332127",NA,"athens","black-figure","lekanis","Swan_group",NA,NA,-550,-500,NA,1
"1204","332213",NA,"athens","black-figure","amphora_panathenaic","Bulas_group",NA,NA,-550,-500,NA,1
"1205","332215",NA,"athens","black-figure","amphora_panathenaic","Bulas_group",NA,NA,-550,-500,NA,1
"1206","332216",NA,"athens","black-figure","amphora_panathenaic","Bulas_group",NA,NA,-550,-500,NA,1
"1207","332218",NA,"athens","black-figure","amphora_panathenaic","Bulas_group",NA,NA,-550,-500,NA,1
"1208","332219",NA,"athens","black-figure","amphora_panathenaic","Bulas_group",NA,NA,-550,-500,NA,1
"1209","332221",NA,"athens","black-figure","amphora_panathenaic","Bulas_group",NA,NA,-550,-500,NA,1
"1210","332231",NA,"athens","black-figure","amphora_panathenaic","Bulas_group",NA,NA,-550,-500,NA,1
"1211","332234",NA,"athens","black-figure","amphora_panathenaic","Bulas_group",NA,NA,-550,-500,NA,1
"1212","332236",NA,"athens","black-figure","amphora_panathenaic","Bulas_group",NA,NA,-525,-475,NA,1
"1213","332238",NA,"athens","black-figure","amphora_panathenaic","Bulas_group",NA,NA,-550,-500,NA,1
"1214","340004",NA,"athens","red-figure","pelike","vienna 779, class of",NA,NA,-450,-400,NA,1
"1215","340005",NA,"athens","red-figure","pelike","vienna 779, class of",NA,NA,-450,-400,NA,1
"1216","340013",NA,"athens","red-figure","pelike","phrixos p",NA,NA,-450,-400,NA,1
"1217","340014",NA,"athens","red-figure","pelike","naples 86299, p of",NA,NA,-450,-400,NA,1
"1218","340055",NA,"athens","red-figure","pelike","louvre g 539, p of",NA,NA,-425,-375,NA,1
"1219","340115",NA,"athens","red-figure","pelike","group g",NA,NA,-400,-300,NA,1
"1220","340116",NA,"athens","red-figure","pelike","group g",NA,NA,-400,-300,NA,1
"1221","340117",NA,"athens","red-figure","pelike","group g",NA,NA,-400,-300,NA,1
"1222","340127",NA,"athens","red-figure","pelike","amazon p",NA,NA,-400,-300,NA,1
"1223","340131",NA,"athens","red-figure","pelike","amazon p",NA,NA,-400,-300,NA,1
"1224","340135",NA,"athens","red-figure","pelike","near amazon p",NA,NA,-400,-300,NA,1
"1225","340395",NA,"athens","black-figure","cup_a","Segment_class",NA,NA,-550,-500,NA,1
"1226","340445","New York 58.32","athens","black-figure","amphora_a","Lysippides_p","Lysippides_p_&_co","Lysippides_p_related",-550,-500,53,1
"1227","340453","Philadelphia MS5467","athens","black-figure","amphora_neck","Lysippides_p_manner","Lysippides_p_&_co","Lysippides_p_related",-550,-500,40,1
"1228","340543",NA,"athens","black-figure","amphora_b","Princeton_p_manner",NA,NA,-550,-500,NA,1
"1229","340614",NA,"athens","black-figure","lekythos","Phanyllis_group_a",NA,NA,-525,-475,NA,1
"1230","340841",NA,"athens","black-figure","chous","Gela_p",NA,NA,-525,-475,NA,1
"1231","350019",NA,"athens","black-figure","amphora_b","Horse_head_amphorae",NA,NA,-625,-575,NA,1
"1232","350433","Richmond 62.17","athens","black-figure","amphora_b","E_group","E_group_&_co","E_group",-575,-525,41,1
"1233","350434","Richmond 60.23","athens","black-figure","amphora_b","E_group","E_group_&_co","E_group",-575,-525,43.1,1
"1234","350443","Christchurch_Logie 43.57","athens","black-figure","amphora_b","Vatican_mourner_p","E_group_&_co","E_group_related",-575,-525,43,1
"1235","350444","Los Angeles CMA M77.48.1","athens","black-figure","amphora_b","Vatican_mourner_p_compare","E_group_&_co","E_group_related",-575,-525,43.55,1
"1236","350448","Minneapolis 57.1","athens","black-figure","amphora_neck","Towry_whyte_p_near","E_group_&_co","E_group_related",-550,-500,40.15,1
"1237","350449","Cologny_Bodmer 60","athens","black-figure","amphora_neck","Towry_whyte_p_near","E_group_&_co","E_group_related",-550,-500,40.9,1
"1238","350452","Oxford 1960.1291","athens","black-figure","amphora_neck","E_group_compare","E_group_&_co","E_group_related",-550,-500,39.7,1
"1239","350456","Budapest 50.189","athens","black-figure","amphora_a","Exekias","Exekias_&_co","Exekias",-550,-500,59.4,1
"1240","350462","Boston 63.952","athens","black-figure","amphora_a","Exekias_manner_of","Exekias_&_co","Exekias_related",-550,-500,51.3,1
"1241","351130",NA,"athens","black-figure","pelike","brunswick 218, p of",NA,NA,-525,-475,NA,1
"1242","351181",NA,"athens","black-figure","plemochoe_a","Lysiades_potter",NA,NA,-525,-475,NA,1
"1243","351182",NA,"athens","black-figure","plemochoe_a","Lysiades_potter",NA,NA,-525,-475,NA,1
"1244","351183",NA,"athens","black-figure","plemochoe_a","Lysiades_potter",NA,NA,-525,-475,NA,1
"1245","351186",NA,"athens","black-figure","plemochoe_a",NA,NA,NA,-525,-475,NA,1
"1246","351187",NA,"athens","black-figure","plemochoe_a","Lysiades_potter",NA,NA,-525,-475,NA,1
"1247","351196",NA,"athens","black-figure","plemochoe_b","Lysiades_potter",NA,NA,-525,-475,NA,1
"1248","351233",NA,"athens","black-figure","pelike","leagros group",NA,NA,-525,-475,NA,1
"1249","351534",NA,"athens","black-figure","pelike","theseus p",NA,NA,-525,-475,NA,1
"1250","352245",NA,"athens","black-figure","pelike","red-line ps pelike, class of the",NA,NA,-525,-475,NA,1
"1251","352247",NA,"athens","black-figure","pelike","red-line ps pelike, class of the",NA,NA,-525,-475,NA,1
"1252","352393","Philadelphia MS3497","athens","black-figure","amphora_a","Exekias_Lysippides_p_recalls","Exekias_&_co","Exekias_related",-550,-500,56.6,1
"1253","360",NA,"athens","black-figure","pyxis",NA,NA,NA,-575,-525,NA,1
"1254","3609",NA,"athens","black-figure","cup_mastoid",NA,NA,NA,-525,-475,NA,1
"1255","3620",NA,"athens","red-figure","pelike",NA,NA,NA,-450,-400,NA,1
"1256","3638",NA,"athens","black-figure","cup_skyphos","CHC_group_manner",NA,NA,-550,-500,NA,1
"1257","3746",NA,"athens","black-figure","loutrophoros",NA,NA,NA,-550,-500,NA,1
"1258","3881",NA,"athens","black-figure","cup_siana","Boston_ca_p",NA,NA,NA,NA,NA,1
"1259","3892",NA,"athens","black-figure","olpe",NA,NA,NA,-525,-475,NA,1
"1260","39",NA,"athens","black-figure","amphora_neck",NA,NA,NA,-500,-450,NA,1
"1261","390055",NA,"athens","black-figure","lekythos","Chariot_p",NA,NA,-525,-475,NA,1
"1262","390058",NA,"athens","black-figure","lekythos","Chariot_p_near",NA,NA,-525,-475,NA,1
"1263","390319",NA,"athens","black-figure","loutrophoros","sappho p",NA,NA,-525,-475,NA,1
"1264","3907",NA,"athens","black-figure","alabastron","Beldam_p_workshop",NA,NA,NA,NA,NA,1
"1265","3908",NA,"athens","black-figure","alabastron","Emporion_p",NA,NA,NA,NA,NA,1
"1266","3910",NA,"athens","black-figure","alabastron","Beldam_p_workshop",NA,NA,NA,NA,NA,1
"1267","4012",NA,"athens","black-figure","lekythos",NA,NA,NA,NA,NA,NA,1
"1268","4093",NA,"athens","black-figure","pelike",NA,NA,NA,-525,-475,NA,1
"1269","41013",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1270","41079",NA,"athens","red-figure","loutrophoros",NA,NA,NA,-475,-425,NA,1
"1271","41350",NA,"athens","black-figure","plemochoe_a",NA,NA,NA,-550,-500,NA,1
"1272","41648",NA,"athens","black-figure","plemochoe_b",NA,NA,NA,-550,-500,NA,1
"1273","4166",NA,"athens","black-figure","oinochoe","Athena_p_workshop",NA,NA,NA,NA,NA,1
"1274","4174",NA,"athens","black-figure","pelike","leagros group",NA,NA,-525,-475,NA,1
"1275","41982",NA,"athens","black-figure","hydria",NA,NA,NA,-525,-475,NA,1
"1276","41984",NA,"athens","black-figure","pelike","compare red-line p",NA,NA,-525,-475,NA,1
"1277","41986",NA,"athens","black-figure","pyxis","Heidelberg_p_manner",NA,NA,-575,-525,NA,1
"1278","42182",NA,"athens","red-figure","pelike",NA,NA,NA,-475,-425,NA,1
"1279","4236",NA,"athens","black-figure","alabastron","Theseus_p",NA,NA,-525,-475,NA,1
"1280","4296",NA,"athens","black-figure","cup_little_master_lip","Affecter_p_compare",NA,NA,-550,-500,NA,1
"1281","430006",NA,"athens","red-figure","pelike","apulian",NA,NA,-400,-300,NA,1
"1282","430022",NA,"italy_south","red-figure","pelike","hoppin p",NA,NA,-400,-300,NA,1
"1283","430023",NA,"athens","red-figure","pelike","apulian",NA,NA,-400,-300,NA,1
"1284","430030",NA,"italy_south","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1285","430036",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1286","430037",NA,"italy_south","red-figure","pelike",NA,NA,NA,-420,-300,NA,1
"1287","4318",NA,"athens","black-figure","cup_skyphos","Theseus_p",NA,NA,-525,-475,NA,1
"1288","4321",NA,"athens","black-figure","cup_skyphos","Theseus_p_manner",NA,NA,-525,-475,NA,1
"1289","43456",NA,"athens","red-figure","pelike","perhaps louvre g 539, p of",NA,NA,-425,-375,NA,1
"1290","43703",NA,"athens","black-figure","hydria",NA,NA,NA,-525,-475,NA,1
"1291","44219",NA,"athens","red-figure","pelike","disney p",NA,NA,-450,-400,NA,1
"1292","44369",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1293","44463",NA,"athens","red-figure","pelike","achilles p",NA,NA,-475,-425,NA,1
"1294","44524",NA,"athens","red-figure","pelike","calliope p",NA,NA,-450,-400,NA,1
"1295","45154",NA,"athens","black-figure","chous","Gela_p",NA,NA,-500,-450,NA,1
"1296","45346",NA,"athens","red-figure","pelike",NA,NA,NA,-450,-400,NA,1
"1297","4640",NA,"athens","black-figure","olpe","Dot_ivy_class",NA,NA,-525,-475,NA,1
"1298","4641",NA,"athens","black-figure","hydria",NA,NA,NA,-550,-500,NA,1
"1299","4678",NA,"athens","black-figure","kyathos","Vatican_g_57_group_of",NA,NA,-525,-475,NA,1
"1300","46987",NA,"athens","red-figure","pelike",NA,NA,NA,-500,-450,NA,1
"1301","478",NA,"athens","black-figure","amphora_psykter","N_p",NA,NA,-550,-500,NA,1
"1302","4797",NA,"athens","black-figure","oinochoe",NA,NA,NA,-525,-475,NA,1
"1303","4859",NA,"athens","black-figure","cup_siana",NA,NA,NA,-575,-525,NA,1
"1304","4880",NA,"athens","black-figure","kyathos","Haimon_p_manner",NA,NA,NA,NA,NA,1
"1305","4885",NA,"athens","black-figure","olpe","Vatican_g_49_p_manner",NA,NA,-525,-475,NA,1
"1306","4892",NA,"athens","black-figure","stamnos",NA,NA,NA,-525,-475,NA,1
"1307","4893",NA,"athens","black-figure","stamnos","Antimenes_p_compare",NA,NA,-525,-475,NA,1
"1308","50_105","Budapest 50_105","athens","white ground","lethykos_cylinder","Beldam_p","Beldam_p_&_Haimon_p_Diosphos_p_group","Beldam_p_&_Haimon_p_group",470,450,17.9,1
"1309","50_106","Budapest 50_106","athens","black-figure","lethykos_cylinder_broad_shouldered","Hoplite_leaving_home_p_group","Phanyllis_p_group","Phanyllis_p_group",510,490,17,1
"1310","50_151","Budapest 50_151","athens","red-figure","lethykos_cylinder","Rhodos_11966_p_group","Rhodos_11966_p_group","Rhodos_11966_p_group",480,470,20.7,1
"1311","50_152","Budapest 50_152","athens","black-figure","lethykos_cylinder_broad_shouldered","Marathon_p_group","Athens_581_class","Athens_581_class",500,490,16,1
"1312","50_156","Budapest 50_156","athens","black-figure","lethykos_cylinder_broad_shouldered","Athens_581_class_1","Athens_581_class","Athens_581_class",510,500,19.5,1
"1313","50_160","Budapest 50_160","athens","black-figure","lethykos_cylinder_broad_shouldered","Athens_581_class_1","Athens_581_class","Athens_581_class",520,500,18.5,1
"1314","50_161","Budapest 50_161","athens","white ground","lethykos_cylinder_broad_shouldered","Gela_p","Gela_p_group","Gela_p_group",500,480,23.4,1
"1315","50_162","Budapest 50_162","athens","black-figure","lethykos_cylinder","Haimon_p or Beldam_p_workshop","Beldam_p_&_Haimon_p_Diosphos_p_group","Beldam_p_&_Haimon_p_group",480,470,22,1
"1316","50_163","Budapest 50_163","athens","black-figure","lethykos_cylinder","Haimon_p_workshop","Beldam_p_&_Haimon_p_Diosphos_p_group","Beldam_p_&_Haimon_p_group",490,470,19.2,1
"1317","50_185","Budapest 50_185","athens","black-figure","lethykos_cylinder_broad_shouldered","Agora_24486 _p_group","Athens_581_class","Athens_581_class",490,480,13,1
"1318","50_327","Budapest 50_327","athens","black-figure","lethykos_cylinder_broad_shouldered","Athens_581_class_1","Athens_581_class","Athens_581_class",510,490,19,1
"1319","50_330","Budapest 50_330","athens","red-figure","lethykos_cylinder","Brygos_p","Brygos_p_group","Brygos_p_group",490,470,15.6,1
"1320","50_564","Budapest 50_564","athens","black-figure","lethykos_cylinder_broad_shouldered","Kalinderu_p_group","Athens_581_class","Athens_581_class",490,470,15.5,1
"1321","50_738","Budapest 50_738","athens","white ground","lethykos_cylinder","Pholos_p_group","Pholos_p_group","Pholos_p_group",490,470,24.5,1
"1322","50_91","Budapest 50_91","athens","black-figure","lethykos_cylinder_broad_shouldered","Athens_581_class_1","Athens_581_class","Athens_581_class",510,490,17,1
"1323","51_138","Budapest 51_138","athens","black-figure","lethykos_cylinder","Beldam_p_workshop","Beldam_p_&_Haimon_p_Diosphos_p_group","Beldam_p_&_Haimon_p_group",470,450,16.1,1
"1324","510",NA,"athens","black-figure","hydria","Sappho_p",NA,NA,-525,-475,NA,1
"1325","5179",NA,"athens","black-figure","cup_little_master_band","Centaur_p",NA,NA,-550,-500,NA,1
"1326","52_675","Budapest 52_675","athens","black-figure","lethykos_cylinder_broad_shouldered","Vatican_G52_p_group","Vatican G52_The_Fat_Runner_group ","Vatican G52_The_Fat_Runner_group ",510,500,13,1
"1327","5221",NA,"athens","black-figure","pelike","eucharides p",NA,NA,-525,-475,NA,1
"1328","5223",NA,"athens","black-figure","cup_little_master_lip",NA,NA,NA,-500,-450,NA,1
"1329","5243",NA,"athens","black-figure","lekythos","Beldam_p_workshop",NA,NA,-500,-450,NA,1
"1330","5245",NA,"athens","black-figure","lekythos","Beldam_workshop_perhaps",NA,NA,-500,-450,NA,1
"1331","531",NA,"athens","red-figure","pelike","s-potter*",NA,NA,-450,-400,NA,1
"1332","5333",NA,"athens","black-figure","hydria","Theseus_p",NA,NA,-525,-475,NA,1
"1333","54_1949","Budapest 54_1949","athens","white ground","lethykos_cylinder","Tymbos_p_group","Tymbos_p_group","Tymbos_p_group",450,450,21.8,1
"1334","54_2","Budapest 54_2","athens","white ground","lethykos_cylinder","Beldam_p_workshop","Beldam_p_&_Haimon_p_Diosphos_p_group","Beldam_p_&_Haimon_p_group",500,450,10.92,1
"1335","5417",NA,"athens","black-figure","loutrophoros",NA,NA,NA,-525,-475,NA,1
"1336","5586",NA,"athens","red-figure","pelike",NA,NA,NA,-450,-400,NA,1
"1337","5640",NA,"athens","black-figure","lekythos","Beldam_p_workshop",NA,NA,-500,-450,NA,1
"1338","5667",NA,"athens","black-figure","cup_mastoid",NA,NA,NA,-525,-475,NA,1
"1339","5682",NA,"athens","black-figure","cup_little_master_band",NA,NA,NA,-550,-500,NA,1
"1340","5683",NA,"athens","black-figure","cup_little_master_band",NA,NA,NA,-550,-500,NA,1
"1341","5702",NA,"athens","red-figure","pelike","kerch",NA,NA,-400,-300,NA,1
"1342","5787",NA,"athens","black-figure","kalathos",NA,NA,NA,-575,-525,NA,1
"1343","58_5_A","Budapest 58_5_A","athens","black-figure","lethykos_cylinder","Beldam_p_workshop","Beldam_p_&_Haimon_p_Diosphos_p_group","Beldam_p_&_Haimon_p_group",480,470,13.22,1
"1344","5822",NA,"athens","black-figure","cup_skyphos","FP_class",NA,NA,-525,-475,NA,1
"1345","5932",NA,"athens","black-figure","lekythos",NA,NA,NA,-500,-450,NA,1
"1346","6047",NA,"athens","black-figure","cup_skyphos",NA,NA,NA,NA,NA,NA,1
"1347","614",NA,"athens","black-figure","amphora_neck","Dot_band_class",NA,NA,-525,-475,NA,1
"1348","6162",NA,"athens","black-figure","lekythos",NA,NA,NA,NA,NA,NA,1
"1349","6168",NA,"athens","black-figure","cup_siana","C_p",NA,NA,-575,-525,NA,1
"1350","618",NA,"athens","black-figure","amphora_neck","London_b_288_p",NA,NA,-525,-475,NA,1
"1351","6194",NA,"athens","red-figure","pelike",NA,NA,NA,-425,-375,NA,1
"1352","6195",NA,"athens","red-figure","pelike","kerch",NA,NA,-400,-300,NA,1
"1353","6230",NA,"athens","black-figure","cup_siana","C_p",NA,NA,-575,-525,NA,1
"1354","6249",NA,"athens","black-figure","cup_little_master_lip",NA,NA,NA,-550,-500,NA,1
"1355","6257",NA,"athens","black-figure","cup_little_master_lip",NA,NA,NA,-550,-500,NA,1
"1356","6258",NA,"athens","black-figure","cup_little_master_band",NA,NA,NA,-550,-500,NA,1
"1357","6293",NA,"athens","black-figure","cup_siana","Griffen_bird_p",NA,NA,-550,-500,NA,1
"1358","63",NA,"athens","black-figure","loutrophoros","polos p",NA,NA,-600,-550,NA,1
"1359","6306",NA,"athens","red-figure","pelike","nausicaa p",NA,NA,-475,-425,NA,1
"1360","6320",NA,"athens","black-figure","oinochoe","Keyside_class",NA,NA,-525,-475,NA,1
"1361","638",NA,"athens","black-figure","amphora_neck","Antimenes_p_compare",NA,NA,-550,-500,NA,1
"1362","6426","Toledo OH 80.1022","athens","black-figure","amphora_b","Exekias_signed_as_potter","Exekias_&_co","Exekias",-575,-525,39.7,1
"1363","6436",NA,"athens","red-figure","pelike","compare syleus p",NA,NA,-500,-450,NA,1
"1364","6437",NA,"athens","red-figure","pelike","munich 2335, p of",NA,NA,-450,-400,NA,1
"1365","652",NA,"athens","black-figure","olpe",NA,NA,NA,-525,-475,NA,1
"1366","653",NA,"athens","black-figure","cup_skyphos","Polos_p",NA,NA,-575,-525,NA,1
"1367","6701",NA,"athens","black-figure","cup_little_master_band",NA,NA,NA,NA,NA,NA,1
"1368","6728",NA,"athens","black-figure","lekythos","Beldam_p_workshop",NA,NA,NA,NA,NA,1
"1369","678",NA,"athens","red-figure","pelike","pig p",NA,NA,-475,-425,NA,1
"1370","6791",NA,"athens","black-figure","cup_mastoid",NA,NA,NA,NA,NA,NA,1
"1371","6824",NA,"athens","black-figure","cup_mastoid",NA,NA,NA,NA,NA,NA,1
"1372","6825",NA,"athens","black-figure","cup_mastoid",NA,NA,NA,NA,NA,NA,1
"1373","6826",NA,"athens","black-figure","cup_skyphos","Lancut_group",NA,NA,NA,NA,NA,1
"1374","6832",NA,"athens","black-figure","kyathos","Vatican_g_57_group_of",NA,NA,NA,NA,NA,1
"1375","6855",NA,"athens","black-figure","cup_little_master_band",NA,NA,NA,NA,NA,NA,1
"1376","6899",NA,"athens","black-figure","pyxis",NA,NA,NA,NA,NA,NA,1
"1377","690",NA,"athens","black-figure","lekythos","Hoplite_leaving_home_group",NA,NA,-550,-500,NA,1
"1378","6951",NA,"athens","red-figure","pelike","achilles p",NA,NA,-475,-425,NA,1
"1379","697",NA,"athens","black-figure","kalathos","Elbows_out_manner",NA,NA,-550,-500,NA,1
"1380","6974",NA,"athens","red-figure","pelike","niobid p",NA,NA,-475,-425,NA,1
"1381","701",NA,"athens","black-figure","hydria","Larithaios_p",NA,NA,NA,NA,NA,1
"1382","7061",NA,"athens","black-figure","cup_mastoid",NA,NA,NA,-525,-475,NA,1
"1383","7062",NA,"athens","black-figure","amphora_panathenaic","Eucharides_p",NA,NA,-525,-475,NA,1
"1384","7100",NA,"athens","red-figure","pelike",NA,NA,NA,-450,-400,NA,1
"1385","7147",NA,"athens","black-figure","cup_little_master_lip",NA,NA,NA,-575,-525,NA,1
"1386","7220",NA,"athens","red-figure","pelike","syleus sequence",NA,NA,-500,-450,NA,1
"1387","7224",NA,"athens","red-figure","pelike","group g",NA,NA,-400,-300,NA,1
"1388","7225",NA,"athens","red-figure","pelike","manner of munich 2365, p of",NA,NA,-400,-300,NA,1
"1389","7253",NA,"athens","red-figure","pelike",NA,NA,NA,-525,-475,NA,1
"1390","7320",NA,"athens","red-figure","pelike",NA,NA,NA,-450,-400,NA,1
"1391","7322",NA,"athens","black-figure","cup_mastoid",NA,NA,NA,-525,-475,NA,1
"1392","7330",NA,"athens","black-figure","cup_siana","C_p_perhaps",NA,NA,-575,-525,NA,1
"1393","7331",NA,"athens","black-figure","cup_siana","C_p",NA,NA,-575,-525,NA,1
"1394","743",NA,"athens","black-figure","amphora_neck","London_b_174_group",NA,NA,-550,-500,NA,1
"1395","7570",NA,"athens","red-figure","pelike",NA,NA,NA,-400,-300,NA,1
"1396","758",NA,"athens","black-figure","cup_siana",NA,NA,NA,-575,-525,NA,1
"1397","761",NA,"athens","black-figure","loutrophoros",NA,NA,NA,-525,-475,NA,1
"1398","7646",NA,"athens","black-figure","amphora_psykter",NA,NA,NA,-525,-475,NA,1
"1399","7647",NA,"athens","black-figure","amphora_psykter",NA,NA,NA,-525,-475,NA,1
"1400","765",NA,"athens","black-figure","cup_skyphos","CHC_group",NA,NA,-525,-475,NA,1
"1401","7719",NA,"athens","red-figure","pelike","washing p",NA,NA,-450,-400,NA,1
